"location_name","latitude","longitude","date","daily_rainfall_total_inches"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-10","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-11","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-12","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-13","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-14","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-15","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-16","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-17","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-18","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-19","0.02"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-20","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-21","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-22","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-23","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-24","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-25","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-26","0.35"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-27","0.53"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-28","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-29","0"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-30","0.1"
"Hill Country Village Dam","29.59256","-98.50667","2018-12-31","0.03"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-01","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-02","0.45"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-03","0.04"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-04","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-05","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-06","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-07","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-08","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-09","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-10","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-11","0.28"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-12","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-13","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-14","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-15","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-16","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-17","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-18","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-19","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-20","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-21","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-22","0.1"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-23","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-24","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-25","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-26","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-27","0.22"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-28","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-29","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-30","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-01-31","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-01","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-02","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-03","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-04","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-05","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-06","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-07","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-08","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-09","0.15"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-10","0.05"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-11","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-12","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-13","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-14","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-15","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-16","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-17","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-18","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-19","0.02"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-20","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-21","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-22","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-23","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-24","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-25","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-26","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-27","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-02-28","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-01","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-02","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-03","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-04","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-05","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-06","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-07","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-08","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-09","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-10","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-11","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-12","0.05"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-13","0.03"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-14","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-15","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-16","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-17","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-18","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-19","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-20","0.03"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-21","0.01"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-22","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-23","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-24","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-25","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-26","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-27","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-28","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-29","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-30","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-03-31","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-01","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-02","0.02"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-03","0.02"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-04","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-05","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-06","0"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-07","1.07"
"Hill Country Village Dam","29.59256","-98.50667","2019-04-08","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-01","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-02","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-03","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-04","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-05","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-06","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-07","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-08","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-09","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-10","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-11","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-12","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-13","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-14","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-15","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-16","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-17","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-01-18","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-19","0.07"
"Judson Road Dam","29.6049","-98.3957","2018-01-20","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-01-21","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-01-22","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-23","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-24","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-25","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-26","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-27","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-28","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-29","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-30","0"
"Judson Road Dam","29.6049","-98.3957","2018-01-31","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-01","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-02","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-03","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-04","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-05","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-06","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-07","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-02-08","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-09","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-10","0.04"
"Judson Road Dam","29.6049","-98.3957","2018-02-11","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-02-12","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-13","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-02-14","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-02-15","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-02-16","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-17","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-18","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-19","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-20","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-02-21","0.18"
"Judson Road Dam","29.6049","-98.3957","2018-02-22","0.11"
"Judson Road Dam","29.6049","-98.3957","2018-02-23","1.58"
"Judson Road Dam","29.6049","-98.3957","2018-02-24","0.06"
"Judson Road Dam","29.6049","-98.3957","2018-02-25","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-26","0"
"Judson Road Dam","29.6049","-98.3957","2018-02-27","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-02-28","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-01","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-02","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-03","0.03"
"Judson Road Dam","29.6049","-98.3957","2018-03-04","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-05","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-06","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-07","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-08","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-09","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-10","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-11","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-12","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-13","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-14","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-15","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-16","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-17","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-03-18","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-03-19","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-03-20","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-21","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-22","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-23","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-24","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-25","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-26","0"
"Judson Road Dam","29.6049","-98.3957","2018-03-27","0.16"
"Judson Road Dam","29.6049","-98.3957","2018-03-28","0.24"
"Judson Road Dam","29.6049","-98.3957","2018-03-29","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-03-30","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-03-31","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-01","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-02","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-03","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-04","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-05","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-06","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-07","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-08","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-09","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-10","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-11","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-12","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-13","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-14","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-15","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-16","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-17","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-18","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-19","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-20","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-21","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-22","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-23","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-24","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-25","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-26","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-04-27","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-28","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-29","0"
"Judson Road Dam","29.6049","-98.3957","2018-04-30","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-01","0.02"
"Judson Road Dam","29.6049","-98.3957","2018-05-02","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-03","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-04","0.78"
"Judson Road Dam","29.6049","-98.3957","2018-05-05","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-06","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-07","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-08","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-09","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-10","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-11","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-12","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-13","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-14","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-15","0.01"
"Judson Road Dam","29.6049","-98.3957","2018-05-16","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-17","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-18","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-19","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-20","0.22"
"Judson Road Dam","29.6049","-98.3957","2018-05-21","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-22","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-23","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-24","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-25","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-26","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-27","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-28","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-29","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-30","0"
"Judson Road Dam","29.6049","-98.3957","2018-05-31","0"
"Judson Road Dam","29.6049","-98.3957","2018-06-01","0"
"Judson Road Dam","29.6049","-98.3957","2018-06-02","0"
